Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
58.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
58.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.2,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.25,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.3,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.35,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.4,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.45,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.5,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.55,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.6,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.65,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.7,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.75,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.8,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.85,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.9,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
59.95,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
60.0,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
60.05,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
60.1,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
60.15,0.0,0.0,0.0,8.5,105.05,93.21,0.0,0.0,0.0,0.0,0.0,,
